playerId,player_name,team,jersey_number,birthday,height,weight,position,batting_throwing,career,salary,contract,draft,join_year,collected_at
65411,김주온,LG 트윈스,57,1996-12-08,187,89,투수,우투우타,울산대현초-구미중-울산공고-SK-SSG,3100,5000,15 삼성 2차 7라운드 72순위,20SK,2026-04-07
54529,레이예스,롯데 자이언츠,29,1994-10-05,196,87,외야수,우투양타,베네수엘라 Dr. Felipe Guevara(고),800000달러,100000달러,24 롯데 자유선발,24롯데,2026-04-07
61102,유강남,롯데 자이언츠,27,1992-07-15,182,88,포수,우투우타,청원초-휘문중-서울고-LG-상무-LG,70000,4000,11 LG 7라운드 50순위,11LG,2026-04-07
51551,나승엽,롯데 자이언츠,51,2002-02-15,190,82,내야수,우투좌타,남정초-선린중-덕수고-롯데-상무,9500,50000,21 롯데 2차 2라운드 11순위,21롯데,2026-04-07
68205,전민재,롯데 자이언츠,13,1999-06-30,181,73,내야수,우투우타,천안남산초-천안북중-대전고-두산,11000,7000,18 두산 2차 4라운드 40순위,18두산,2026-04-07
68518,정보근,롯데 자이언츠,42,1999-08-31,175,94,포수,우투우타,부산수영초-경남중-경남고,7000,3000,18 롯데 2차 9라운드 83순위,19롯데,2026-04-07
52591,윤동희,롯데 자이언츠,91,2003-09-18,187,85,외야수,우투우타,현산초-대원중-야탑고,18000,8000,22 롯데 2차 3라운드 24순위,22롯데,2026-04-07
68507,장두성,롯데 자이언츠,7,1999-09-16,176,75,외야수,우투좌타,축현초-재능중-동산고,7500,3000,18 롯데 2차 10라운드 93순위,21롯데,2026-04-07
54537,정현수,롯데 자이언츠,57,2001-05-10,180,84,투수,좌투좌타,부산대연초-부산중-부산고-송원대,9000,15000,24 롯데 2라운드 13순위,24롯데,2026-04-07
68242,정철원,롯데 자이언츠,65,1999-03-27,192,95,투수,우투우타,역북초-송전중-안산공고-두산,18000,10000,18 두산 2차 2라운드 20순위,18두산,2026-04-07
50150,손호영,롯데 자이언츠,33,1994-08-23,182,88,외야수,우투우타,의왕부곡초-평촌중-충훈고-LG,9500,,20 LG 2차 3라운드 23순위,14시카고컵스,2026-04-07
52568,한태양,롯데 자이언츠,6,2003-09-15,181,76,내야수,우투우타,역삼초-언북중-덕수고-롯데-상무,7000,5000,22 롯데 2차 6라운드 54순위,22롯데,2026-04-07
65522,김강현,롯데 자이언츠,19,1995-02-27,177,84,투수,우투좌타,고명초-청원중-청원고,9000,,15 롯데 육성선수,16롯데,2026-04-07
50500,황성빈,롯데 자이언츠,0,1997-12-19,172,76,외야수,우투좌타,관산초-안산중앙중-소래고-경남대,11000,7000,20 롯데 2차 5라운드 44순위,22롯데,2026-04-07
54598,이호준,롯데 자이언츠,30,2004-03-20,172,72,내야수,우투좌타,대구옥산초-대구경운중-대구상원고,5500,10000,24 롯데 3라운드 23순위,24롯데,2026-04-07
69517,고승민,롯데 자이언츠,2,2000-08-11,189,92,내야수,우투좌타,군산신풍초-천안북중-북일고,18500,15000,19 롯데 2차 1라운드 8순위,19롯데,2026-04-07
77564,김민성,롯데 자이언츠,16,1988-12-17,181,94,내야수,우투우타,고명초-잠신중-덕수정보고-(영남사이버대)-롯데-히어로즈-키움-LG,15000,10000,07 롯데 2차 2라운드 13순위,07롯데,2026-04-07
62528,김원중,롯데 자이언츠,34,1993-06-14,192,96,투수,우투좌타,학강초-광주동성중-광주동성고,80000,15000,12 롯데 1라운드 5순위,12롯데,2026-04-07
69594,박진,롯데 자이언츠,44,1999-04-02,182,106,투수,우투우타,부산대연초-부산중-부산고,9500,8000,19 롯데 2차 4라운드 38순위,19롯데,2026-04-07
51528,손성빈,롯데 자이언츠,28,2002-01-14,186,92,포수,우투우타,희망대초-경기신흥중-장안고-롯데-상무,6000,15000,21 롯데 1차,21롯데,2026-04-07
78513,전준우,롯데 자이언츠,8,1986-02-25,184,98,외야수,우투우타,흥무초-경주중-경주고-건국대-롯데-경찰,70000,10000,08 롯데 2차 2라운드 15순위,08롯데,2026-04-07
50556,최준용,롯데 자이언츠,56,2001-10-10,185,85,투수,우투우타,부산수영초-대천중-경남고,14000,25000,20 롯데 1차,20롯데,2026-04-07
51594,송재영,롯데 자이언츠,59,2002-06-20,181,84,투수,좌투좌타,수원잠원초(수원영통구리틀)-매향중-라온고-롯데-상무,4700,6000,21 롯데 2차 4라운드 31순위,21롯데,2026-04-07
76430,김태혁,롯데 자이언츠,24,1988-01-02,180,88,투수,우투우타,신자초(자이언츠리틀)-자양중-신일고-(방송통신대)-삼성-히어로즈-상무-히어로즈-키움-SK-SSG,15000,13000,06 삼성 2차 2라운드 15순위,06삼성,2026-04-07
52504,김동혁,롯데 자이언츠,50,2000-09-15,177,77,외야수,좌투좌타,서화초-상인천중-제물포고-강릉영동대,4500,,22 롯데 2차 7라운드 64순위,23롯데,2026-04-07
60523,정훈,롯데 자이언츠,9,1987-07-18,180,85,내야수,우투우타,양덕초-마산동중-용마고-롯데,20000,,06 현대 육성선수,10롯데,2026-04-07
67588,윤성빈,롯데 자이언츠,55,1999-02-26,197,90,투수,우투우타,동일중앙초-경남중-부산고,4500,45000,17 롯데 1차,17롯데,2026-04-07
62802,박승욱,롯데 자이언츠,53,1992-12-04,184,83,내야수,우투좌타,칠성초-경복중-대구상원고-SK-KT,10000,8000,12 SK 3라운드 31순위,12SK,2026-04-07
64021,박세웅,롯데 자이언츠,21,1995-11-30,182,85,투수,우투우타,대구경운초-경운중-경북고-KT,210000,20000,14 KT 1차,14KT,2026-04-07
67539,나균안,롯데 자이언츠,43,1998-03-16,186,109,투수,우투우타,무학초-창원신월중-용마고,18000,15000,17 롯데 2차 1라운드 3순위,17롯데,2026-04-07
55530,박찬형,롯데 자이언츠,60,2002-10-17,175,78,내야수,우투좌타,중대초-언북중-배재고,5500,1920,25 롯데 육성선수,25롯데,2026-04-07
50596,홍민기,롯데 자이언츠,38,2001-07-20,185,85,투수,좌투좌타,법동초-한밭중-대전고,6000,16000,20 롯데 2차 1라운드 4순위,20롯데,2026-04-07
55536,데이비슨,롯데 자이언츠,,1996-03-25,188,97,투수,좌투좌타,미국 Midland(대)-롯데,500000달러,350000달러,25 롯데 자유선발,25롯데,2026-04-07
52530,이민석,롯데 자이언츠,37,2003-12-10,189,95,투수,우투우타,부산수영초-대천중-개성고,8000,20000,22 롯데 1차,22롯데,2026-04-07
55532,감보아,롯데 자이언츠,32,1997-01-17,185,92,투수,좌투양타,미국 Fresno City(대)-롯데,250000달러,50000달러,25 롯데 자유선발,25롯데,2026-04-07
51516,김진욱,롯데 자이언츠,15,2002-07-05,185,90,투수,좌투좌타,수원신곡초-춘천중-강릉고,7000,37000,21 롯데 2차 1라운드 1순위,21롯데,2026-04-07
63543,구승민,롯데 자이언츠,22,1990-06-12,182,86,투수,우투우타,동일초(도봉구리틀)-청원중-청원고-홍익대-롯데-상무,30000,5000,13 롯데 6라운드 52순위,14롯데,2026-04-07
60559,박시영,롯데 자이언츠,62,1989-03-10,181,92,투수,우투우타,축현초-인천신흥중-제물포고-(영남사이버대)-롯데-KT,5000,,08 롯데 2차 4라운드 31순위,10롯데,2026-04-07
54503,박준우,롯데 자이언츠,58,2005-05-27,190,94,투수,우투우타,상동초(부천시리틀)-부천중-유신고,3300,8000,24 롯데 4라운드 33순위,24롯데,2026-04-07
55526,벨라스케즈,롯데 자이언츠,26,1992-06-07,190,95,투수,우투우타,미국 Garey(고)-롯데,330000달러,,25 롯데 자유선발,25롯데,2026-04-07
55563,박재엽,롯데 자이언츠,26,2006-01-23,184,92,포수,우투우타,부산대연초-개성중-부산고,3200,8000,25 롯데 4라운드 34순위,25롯데,2026-04-07
55506,한승현,롯데 자이언츠,136,2006-10-29,183,80,외야수,우투우타,신양초(강동구리틀)-건대부중-장충고,3300,3000,25 롯데 9라운드 84순위,25롯데,2026-04-07
52528,반즈,롯데 자이언츠,,1995-10-01,189,91,투수,좌투좌타,미국 Clemson(대)-롯데,950000달러,150000달러,22 롯데 자유선발,22롯데,2026-04-07
62931,노진혁,롯데 자이언츠,52,1989-07-15,184,80,내야수,우투좌타,광주대성초-광주동성중-광주동성고-성균관대-NC-상무-NC,60000,8000,12 NC 특별 20순위,12NC,2026-04-07
63512,박진형,키움 히어로즈,40,1994-06-10,181,77,투수,우투우타,영랑초-경포중-강릉고-롯데,5600,10000,13 롯데 2라운드 13순위,15롯데,2026-04-07
52516,조세진,롯데 자이언츠,12,2003-11-21,181,86,외야수,우투우타,장안초(성남중원구리틀)-선린중-서울고-롯데-상무,3800,13000,22 롯데 2차 1라운드 4순위,22롯데,2026-04-07
55509,박건우,롯데 자이언츠,111,2003-02-01,183,92,포수,우투우타,성동초-건대부중-장충고-고려대,3100,,25 롯데 육성선수,25롯데,2026-04-07
69508,신윤후,롯데 자이언츠,3,1996-01-05,177,77,외야수,우투우타,무학초-마산중-마산고-동의대,4400,3000,19 롯데 2차 10라운드 98순위,19롯데,2026-04-07
64017,심재민,롯데 자이언츠,23,1994-02-18,182,92,투수,좌투우타,장유초(김해엔젤스리틀)-개성중-개성고-(전남과학대)-KT-롯데,5400,25000,14 KT 우선지명,14KT,2026-04-07
55568,박세현,롯데 자이언츠,135,2006-01-21,183,88,투수,우투우타,중화초(중랑구리틀)-상명중-배명고,3100,15000,25 롯데 2라운드 14순위,25롯데,2026-04-07
55503,이영재,롯데 자이언츠,40,2006-10-20,180,71,투수,좌투좌타,태봉초(의정부시유소년야구단)-신흥중-신흥고,3100,5000,25 롯데 7라운드 64순위,25롯데,2026-04-07
51546,정우준,롯데 자이언츠,103,2000-03-17,180,82,투수,우투우타,태랑초(남양주리틀)-청원중-서울고-강릉영동대-롯데-상무,3300,5000,21 롯데 2차 6라운드 51순위,21롯데,2026-04-07
62884,최항,롯데 자이언츠,14,1994-01-03,183,88,내야수,우투좌타,대일초-매송중-유신고-SK-SSG,4600,,12 SK 8라운드 70순위,17SK,2026-04-07
62363,한현희,롯데 자이언츠,1,1993-06-25,182,98,투수,우언우타,동삼초-경남중-경남고-히어로즈-키움,50000,23000,12 넥센 1라운드 2순위,12넥센,2026-04-07
50608,이인한,롯데 자이언츠,102,1998-12-24,183,95,외야수,우투우타,광주대성초-심석중-강릉고-강릉영동대,1500,3000,20 KIA 2차 9라운드 86순위,24롯데,2026-04-07
55511,이태경,롯데 자이언츠,69,2002-11-24,176,77,내야수,우투우타,광주송정동초-무등중-광주제일고-한일장신대,3100,,25 롯데 육성선수,25롯데,2026-04-07
68556,정성종,롯데 자이언츠,18,1995-11-16,181,93,투수,우투좌타,광주서석초-무등중-광주제일고-인하대-롯데-상무,3700,10000,18 롯데 2차 2라운드 13순위,18롯데,2026-04-07
54506,강승구,롯데 자이언츠,110,2003-10-19,180,83,포수,우투우타,동막초-상인천중-제물포고-강릉영동대,3200,,24 롯데 육성선수,24롯데,2026-04-07
55566,김태현,롯데 자이언츠,130,2005-11-16,185,87,투수,좌투좌타,광주서림초-진흥중-광주제일고,3100,30000,25 롯데 1라운드 4순위,25롯데,2026-04-07
51907,김주원,NC 다이노스,7,2002-07-30,185,83,내야수,우투양타,삼일초(군포시리틀)-안산중앙중-유신고,35000,15000,21 NC 2차 1라운드 6순위,21NC,2026-04-07
51344,김휘집,NC 다이노스,44,2002-01-01,180,92,내야수,우투우타,양목초(히어로즈리틀)-대치중-신일고-키움,24000,10000,21 키움 2차 1라운드 9순위,21키움,2026-04-07
68912,김형준,NC 다이노스,25,1999-11-02,187,98,포수,우투우타,가동초-세광중-세광고-NC-상무,20000,15000,18 NC 2차 1라운드 9순위,18NC,2026-04-07
63963,권희동,NC 다이노스,36,1990-12-30,177,85,외야수,우투우타,동천초-경주중-경주고-경남대-NC-상무,25000,3000,13 NC 9라운드 84순위,13NC,2026-04-07
62907,박민우,NC 다이노스,2,1993-02-06,185,80,내야수,우투좌타,마포초(용산구리틀)-선린중-휘문고,80000,16000,12 NC 1라운드 9순위,12NC,2026-04-07
54944,데이비슨,NC 다이노스,24,1991-03-26,190,104,내야수,우투우타,미국 Yucaipa(고),975000달러,140000달러,24 NC 자유선발,24NC,2026-04-07
66606,최원준,KT 위즈,3,1997-03-23,178,85,외야수,우투좌타,연현초-서울경원중-서울고-KIA-상무-KIA-NC,60000,15000,16 KIA 2차 1라운드 3순위,16KIA,2026-04-07
67954,김진호,NC 다이노스,54,1998-06-07,183,90,투수,우투우타,의왕부곡초-성일중-광주동성고-NC-경찰,13000,9000,17 NC 2차 2라운드 18순위,17NC,2026-04-07
63260,이우성,NC 다이노스,55,1994-07-17,182,95,외야수,우투우타,대전유천초-한밭중-대전고-두산-상무-두산-NC-KIA,16000,12000,13 두산 2라운드 15순위,13두산,2026-04-07
69969,전사민,NC 다이노스,57,1999-07-06,194,85,투수,우투우타,연서초(부산동래구리틀)-대신중-부산정보고-NC-상무,13000,10000,19 NC 2차 2라운드 17순위,19NC,2026-04-07
64995,배재환,NC 다이노스,61,1995-02-24,186,95,투수,우투우타,가동초-잠신중-서울고-NC-상무,12000,15000,14 NC 2차 1라운드 1순위,14NC,2026-04-07
79215,박건우,NC 다이노스,37,1990-09-08,184,80,외야수,우투우타,역삼초-서울이수중-서울고-두산-경찰-두산,60000,10000,09 두산 2차 2라운드 10순위,09두산,2026-04-07
65949,류진욱,NC 다이노스,41,1996-10-10,189,88,투수,우투우타,양정초-개성중-부산고,20000,10000,15 NC 2차 2라운드 21순위,15NC,2026-04-07
67905,천재환,NC 다이노스,23,1994-04-01,181,83,외야수,우투우타,대전신흥초-공주중-화순고-고려대,10000,,17 NC 육성선수,22NC,2026-04-07
69995,서호철,NC 다이노스,5,1996-10-16,179,85,내야수,우투우타,순천남산초-순천이수중-효천고-동의대-NC-상무,15000,3000,19 NC 2차 9라운드 87순위,20NC,2026-04-07
54904,손주환,NC 다이노스,46,2002-01-05,177,85,투수,우투우타,영천초-신정중-물금고-동아대,8000,6000,24 NC 6라운드 55순위,24NC,2026-04-07
68900,김영규,NC 다이노스,17,2000-02-10,188,86,투수,좌투좌타,광주서석초-무등중-광주제일고,20000,4000,18 NC 2차 8라운드 79순위,18NC,2026-04-07
69992,최정원,NC 다이노스,14,2000-06-24,176,70,내야수,우투좌타,서원초-청주중-청주고-NC-상무,8700,5000,19 NC 2차 7라운드 67순위,20NC,2026-04-07
50600,홍종표,NC 다이노스,10,2000-05-02,178,72,내야수,우투좌타,동막초-영남중-강릉고-KIA-상무-KIA,5000,11000,20 KIA 2차 2라운드 16순위,20KIA,2026-04-07
62244,박세혁,삼성 라이온즈,52,1990-01-09,181,86,포수,우투좌타,수유초-신일중-신일고-고려대-두산-상무-두산-NC,40000,6000,12 두산 5라운드 47순위,12두산,2026-04-07
66920,최성영,NC 다이노스,26,1997-04-28,180,85,투수,좌투좌타,영랑초-설악중-설악고-NC-상무,8200,10000,16 NC 2차 2라운드 13순위,16NC,2026-04-07
50996,박시원,NC 다이노스,53,2001-05-30,185,85,외야수,우투좌타,광주서림초-광주동성중-광주제일고,3900,12000,20 NC 2차 2라운드 11순위,20NC,2026-04-07
55912,로건,NC 다이노스,12,1997-05-23,186,105,투수,좌투좌타,미국 IMG Academy(고)-NC,560000달러,140000달러,25 NC 자유선발,25NC,2026-04-07
64022,안중열,NC 다이노스,22,1995-09-01,176,87,포수,우투우타,가야초-개성중-부산고-(영남사이버대)-KT-롯데-상무-롯데,6100,13000,14 KT 2차 특별 15순위,14KT,2026-04-07
63959,임정호,NC 다이노스,30,1990-04-16,188,90,투수,좌투좌타,성동초-잠신중-신일고-성균관대-NC-상무,20000,7000,13 NC 3라운드 30순위,13NC,2026-04-07
55903,라일리,NC 다이노스,3,1996-07-09,190,100,투수,우투우타,미국 Louisville(대),600000달러,120000달러,25 NC 자유선발,25NC,2026-04-07
64101,한석현,NC 다이노스,33,1994-05-17,181,73,외야수,좌투좌타,후암초-대천중-경남고-LG,4800,5000,14 LG 2차 5라운드 48순위,20LG,2026-04-07
50902,김한별,NC 다이노스,13,2001-01-18,177,85,내야수,우투우타,효제초-선린중-배재고,4800,,20 NC 2차 7라운드 61순위,22NC,2026-04-07
68902,신민혁,NC 다이노스,18,1999-02-04,184,95,투수,우투우타,염강초(강서구리틀)-매향중-야탑고,19000,6000,18 NC 2차 5라운드 49순위,20NC,2026-04-07
52992,이준혁,NC 다이노스,40,2003-06-30,184,87,투수,우투우타,용인포곡초(처인구리틀)-성일중-율곡고-NC,4600,12000,22 NC 2차 1라운드 10순위,25NC,2026-04-07
66965,도태훈,NC 다이노스,16,1993-03-18,184,85,내야수,우투좌타,양정초-개성중-부산고-동의대-NC-상무,7300,,16 NC 육성선수,16NC,2026-04-07
64580,김재열,NC 다이노스,21,1996-01-02,183,97,투수,우투우타,양정초-개성중-부산고-KIA,9000,3000,14 롯데 2차 7라운드 71순위,20KIA,2026-04-07
52995,김녹원,NC 다이노스,1,2003-05-17,182,88,투수,우투우타,학강초-무등중-광주제일고,4900,8000,22 NC 2차 3라운드 30순위,22NC,2026-04-07
55995,김태훈,NC 다이노스,69,2006-10-26,188,88,투수,우투우타,부평남초(부평구리틀)-동인천중-소래고,3400,12000,25 NC 2라운드 17순위,25NC,2026-04-07
53973,목지훈,NC 다이노스,20,2004-05-11,181,83,투수,우투우타,효제초-청량중-신일고,4200,8000,23 NC 4라운드 34순위,23NC,2026-04-07
68904,오영수,NC 다이노스,34,2000-01-30,178,93,내야수,우투좌타,사파초-창원신월중-용마고-NC-상무,6200,10000,18 NC 2차 2라운드 19순위,18NC,2026-04-07
77211,이용찬,두산 베어스,45,1989-01-02,185,85,투수,우투우타,신원초-양천중-장충고-두산-상무-두산-NC,10000,45000,07 두산 1차,07두산,2026-04-07
54903,최우석,NC 다이노스,64,2005-03-31,190,90,투수,우투우타,서흥초-동인천중-비봉고,3500,6000,24 NC 5라운드 45순위,24NC,2026-04-07
68639,하준영,NC 다이노스,29,1999-09-06,182,79,투수,좌투좌타,서울이수초-성남중-성남고-KIA,11000,11000,18 KIA 2차 2라운드 16순위,18KIA,2026-04-07
51903,김정호,NC 다이노스,42,1998-07-13,172,84,포수,우투우타,대구옥산초-경복중-포항제철고-성균관대,3000,4000,21 NC 2차 8라운드 76순위,25NC,2026-04-07
53919,신영우,NC 다이노스,43,2004-04-21,182,84,투수,우투우타,센텀초-센텀중-경남고,3300,25000,23 NC 1라운드 4순위,23NC,2026-04-07
54913,김민규,상무,15,2001-09-07,183,84,투수,우투우타,광주서석초-진흥중-광주동성고-경성대-NC-상무,3000,,24 NC 육성선수,24NC,2026-04-07
67962,소이현,NC 다이노스,101,1999-02-09,185,93,투수,우투우타,서울이수초-서울이수중-서울디자인고,3100,8000,17 NC 2차 3라운드 28순위,17NC,2026-04-07
52902,임지민,NC 다이노스,19,2003-10-11,185,82,투수,우투우타,가평목동초(가평리틀)-춘천중-강원고,3100,6000,22 NC 2차 5라운드 50순위,22NC,2026-04-07
54908,고승완,NC 다이노스,58,2001-03-15,178,81,외야수,우투좌타,광주대성초-무등중-광주동성고-연세대,3000,3000,24 NC 9라운드 85순위,25NC,2026-04-07
50992,김태경,NC 다이노스,60,2001-04-07,188,95,투수,우투우타,김해삼성초-내동중-용마고-NC-상무,4000,15000,20 NC 1차,20NC,2026-04-07
52903,조민석,NC 다이노스,47,1998-12-21,180,81,투수,우투좌타,천안남산초-천안북중-부천고-원광대-NC-상무,5000,3000,22 NC 2차 9라운드 90순위,22NC,2026-04-07
50903,한재환,NC 다이노스,35,2001-10-19,177,89,내야수,우투우타,기장대청초(기장리틀)-대신중-개성고,3100,4000,20 NC 2차 8라운드 71순위,24NC,2026-04-07
67956,김태현,NC 다이노스,109,1998-03-21,188,95,투수,좌투좌타,김해삼성초-내동중-김해고-NC-경찰,3400,30000,17 NC 1차,17NC,2026-04-07
50906,박영빈,NC 다이노스,119,1997-07-16,182,88,외야수,우투좌타,호원초(의정부리틀)-청량중-충암고-경희대,3000,,20 NC 육성선수,23NC,2026-04-07
53992,박한결,상무,13,2004-04-26,181,90,외야수,우투우타,본리초-경복중-경북고-NC-상무,3500,15000,23 NC 2라운드 14순위,23NC,2026-04-07
51996,오태양,NC 다이노스,6,2002-04-25,180,78,내야수,우투우타,방배초-대치중-청원고-NC-상무,3300,6000,21 NC 2차 5라운드 46순위,21NC,2026-04-07
65933,구창모,NC 다이노스,59,1997-02-17,183,85,투수,좌투좌타,천안남산초-덕수중-울산공고-NC-상무,90000,15000,15 NC 2차 1라운드 3순위,15NC,2026-04-07
69203,송승환,NC 다이노스,8,2000-10-28,183,93,외야수,우투우타,신기초(금천구리틀)-양천중-서울고-두산-NC,3200,10000,19 두산 2차 2라운드 19순위,19두산,2026-04-07
50901,안인산,KT 위즈,50,2001-02-27,181,95,내야수,우투우타,군포오금초(안양시리틀)-평촌중-야탑고-NC,3000,10000,20 NC 2차 3라운드 21순위,20NC,2026-04-07
54900,임상현,NC 다이노스,28,2005-07-16,184,89,투수,우투우타,김천신일초(김천시리틀)-상원중-대구상원고,3700,15000,24 NC 2라운드 15순위,24NC,2026-04-07
52415,이재현,삼성 라이온즈,7,2003-02-04,180,82,내야수,우투우타,서울이수초-선린중-서울고,29000,22000,22 삼성 1차,22삼성,2026-04-07
54400,디아즈,삼성 라이온즈,0,1996-11-19,188,105,내야수,좌투좌타,도미니카 Daniel Smith(고),1300000달러,,24 삼성 자유선발,24삼성,2026-04-07
74540,강민호,삼성 라이온즈,47,1985-08-18,185,100,포수,우투우타,제주신광초-포철중-포철공고-(국제디지털대)-롯데,30000,9000,04 롯데 2차 3라운드 17순위,04롯데,2026-04-07
